"id";"temperature";"pressure";"depth";"depthw";"surface";"conductivitya";"conductivitys";"resistivity";"salinity";"solidsd";"waterd";"pressureb";"ph";"phmv";"orp";"concetrationo";"saturationo";"pressureo";"voltage";"battery";"time"
920;16.351970672607422;1.5283851623535156;4.150289058685303;-3.5254650115966797;3.5254650115966797;388.7737731933594;465.69622802734375;2572.18994140625;0.22594866156578064;0.30270254611968994;0.999061644077301;649.747314453125;8.773751258850098;-98.48594665527344;128.3905029296875;8.390181541442871;100.61711120605469;134.01165771484375;0.035999998450279236;94.0;"2021-04-16 18:33:42"
921;16.307050704956055;1.3777799606323242;3.783700942993164;-3.178070068359375;3.178070068359375;388.9727783203125;466.4139709472656;2570.8740234375;0.22629894316196442;0.3031690716743469;0.9990694522857666;649.7548217773438;8.769267082214355;-98.22368621826172;128.70761108398438;8.379731178283691;100.39480590820312;133.7255401611328;0.035999998450279236;94.0;"2021-04-16 18:33:49"
922;16.15656089782715;1.2209358215332031;3.3964667320251465;-2.816283941268921;2.816283941268921;387.825439453125;466.64654541015625;2578.479736328125;0.22638818621635437;0.3033202588558197;0.9990944266319275;649.7098388671875;8.76218318939209;-97.78260803222656;129.0843048095703;8.504613876342773;101.571533203125;135.31163024902344;0.035999998450279236;94.0;"2021-04-16 18:33:55"
923;16.571212768554688;0.4160165786743164;1.3070595264434814;-0.9596088528633118;0.9596088528633118;392.5511474609375;467.8741149902344;2547.438720703125;0.2270725816488266;0.30411818623542786;0.9990257024765015;649.6572875976562;8.747963905334473;-97.13888549804688;129.01516723632812;8.441183090209961;101.71663665771484;135.41514587402344;0.035999998450279236;94.0;"2021-04-16 18:34:01"
924;16.631954193115234;0.5773477554321289;1.7101402282714844;-1.3317450284957886;1.3317450284957886;392.77825927734375;467.4983825683594;2545.9658203125;0.2268950641155243;0.3038739562034607;0.9990152716636658;649.7098388671875;8.754253387451172;-97.50604248046875;128.69805908203125;8.364686012268066;100.91632843017578;134.34921264648438;0.035999998450279236;94.0;"2021-04-16 18:34:08"
925;16.601648330688477;1.3419761657714844;3.683946132659912;-3.09548282623291;3.09548282623291;392.8735046386719;467.9341125488281;2545.3486328125;0.22710759937763214;0.30415716767311096;0.9990205764770508;649.829833984375;8.760751724243164;-97.85414123535156;128.62892150878906;8.406815528869629;101.3404541015625;134.9451141357422;0.035999998450279236;94.0;"2021-04-16 18:34:14"
926;16.572214126586914;1.516310691833496;4.121441841125488;-3.4976134300231934;3.4976134300231934;391.9313659667969;467.124755859375;2551.467041015625;0.22669875621795654;0.30363109707832336;0.9990252256393433;649.85986328125;8.758553504943848;-97.72300720214844;128.92933654785156;8.413029670715332;101.3471450805664;134.96600341796875;0.035999998450279236;94.0;"2021-04-16 18:34:20"
927;16.549665451049805;1.511582374572754;4.112962245941162;-3.4867067337036133;3.4867067337036133;390.396484375;465.5343933105469;2561.49853515625;0.22590142488479614;0.30259737372398376;0.9990284442901611;649.6948852539062;8.754755973815918;-97.50604248046875;129.23451232910156;8.398965835571289;101.15494537353516;134.67942810058594;0.035999998450279236;94.0;"2021-04-16 18:34:27"
928;16.630050659179688;0.7234573364257812;2.1244115829467773;-1.6687700748443604;1.6687700748443604;392.95947265625;467.73431396484375;2544.791748046875;0.227012500166893;0.3040272891521454;0.9990156888961792;649.8148803710938;8.741640090942383;-96.80986022949219;129.60406494140625;8.428628921508789;101.66705322265625;135.37135314941406;0.027000000700354576;94.0;"2021-04-16 18:34:33"
929;16.680150985717773;0.932560920715332;2.6500535011291504;-2.1511008739471436;2.1511008739471436;392.9922180175781;467.2410583496094;2544.57958984375;0.22677452862262726;0.30370667576789856;0.9990068674087524;649.8448486328125;8.756380081176758;-97.63955688476562;129.3465576171875;8.388179779052734;101.28163146972656;134.85488891601562;0.035999998450279236;94.0;"2021-04-16 18:34:39"
